phone_normalized,wdc_subject_count,sample_values,sample_subjects
08662286273228627372862736,2,"08662-2862732, 2862737, 2862736",_:n8d47f3bb92954d82bf43dd7d169342e1xb0 | _:n56a637f2995541fbbaaf6e105fcf67d7xb0
0870255255525553552555055,2,"0870-2552555, 2555355, 2555055",_:n0926509856534a5aa7bfcc00ee8ea352xb0 | _:n959c95c908c443799aaabf4d030dffefxb0
08772287152228613122877772286115,2,"0877-2287152, 2286131, 2287777, 2286115",_:n9eac45d8b078438bb28b00a424ae3a5axb0 | _:n4d2443a27242491e8f6db10d68659cb8xb0
088562311492331722508881,2,"08856-231149, 233172, 2508881",_:node1ifd3se4gx17518045 | _:node1ifd3s6rox17784710
08933220125220126,2,"08933-220125, 220126",_:nf16ef92dc8d84a9293fb1eafce3af5ddxb0 | _:nbaecbb0af0cd4b70bbb5108dc6620ea9xb0
0899955990,2,0899955990,<https://caodangyduochochiminh.vn> | _:n7b1194a088f243e3a32c5aa7dec9d5faxb2
091318565170,2,09131 / 85-65170,_:n0ad6595499ff476482b7ed7b9d237e0dxb0 | _:nf1ed332c4c9b489d8363498303938fd1xb0
0969955990,2,0969955990,<https://caodangyduochochiminh.vn> | _:n7b1194a088f243e3a32c5aa7dec9d5faxb2
0972727207,2,0972727207,_:n9c67bc7169134119beb09646cb857a6fxb0 | _:n2f709ff182194f30b6b7b18e20b97fd9xb0
09805092446,2,09805092446,_:n0e122221037b4d1bb43d881032efd98dxb0 | _:n3be6b9841a704c968bb213ab7442a102xb0
09999711361786991507207314012222,2,"09999711361, 7869915072, 0731-4012222",_:na517fba8a72e4972a42a651b79b82f68xb0 | _:nbfafc747904b4fb6881d1998149f5d7cxb0
12035828200,2,1-203-582-8200,_:na54696fd77c84cf68572e8acc73cc7a1xb0 | _:n2ec8ded264d848cebe87bd8816f774fdxb0
12173331000,2,12173331000,_:na3e8e3bb51854348b2908a570027f839xb0 | _:ned2cc5eca5e940f4ac0c2680c4163c8dxb0
1300,2,1300 ART CLASS,<https://sydneyartschool.com.au/#organization> | <https://sydneyartschool.com.au/studios/baulkham-hills-studio-14a-old-northern-road/#local-branch-organization>
1300278252,2,1300 278 252,<https://sydneyartschool.com.au/#organization> | <https://sydneyartschool.com.au/studios/baulkham-hills-studio-14a-old-northern-road/#local-branch-organization>
13014055252,2,1 (301) 405-5252,<https://provost.umd.edu#creator> | <https://provost.umd.edu#identity>
13103382698,2,13103382698,_:nb4bb2eff3e2a449a94623ba4c4b327d5xb0 | _:n4eda3c0ba4804bbd9003db75fe336487xb0
14164152000,2,14164152000,_:nc9556f7259ea43d5bb3bcfa506a1c4daxb0 | _:n3f32e9fe7f0240b2b1bd122d0e5a85bfxb0
15063642269,2,15063642269,_:n0df818eb53a0460ba91435b3ed5c53f2xb0 | _:n32fd46d7160e4619b53f39c117014b89xb0
15065401054,2,1-506-540-1054,_:n4d8ffcf7c3d240558fabd121d9fc5ddbxb0 | _:nabd8af1f27cc4119b98506bd8405c647xb0
17057481314,2, 1.705.748.1314,_:n150393d347984b319c2c733badc6a13bxb3 | _:n71a2f1814d6548dab568191ea4cf6445xb0
17098648000,2,17098648000,_:nf8960d45c83241e2ae349eb8747368b8xb0 | _:n802dcfcd1567492b9a8bcbb6b15f1c98xb0
17654944004,2,1-765-494-4004,_:node1ifdvbajkx2640613 | _:node1ifernpe8x39864831
17654944600,2,17654944600,_:nca3a886acafb4ddf813bdd49ec9357fexb0 | _:n80cc30b000b1413893a45cbe0f51b76cxb0
1800061963,2,1800 061 963.,_:n9d2ae0b61ae648c98ee7c3b5ac750818xb0 | _:nfaaeb0d269b147e8a7cb24f4f8c6dd73xb0
18001020347,2,18001020347,_:nb584fc15d64a44a291b1cd8e85214d77xb0 | _:n4058edce84184952a252b4bd4a0408c8xb0
18001021123,2,18001021123,_:n109298d689b54c9199a9edd02fdcc320xb0 | _:n24a0ca5e3fe4488bb986a926b47b01cfxb0
18001023434,2,18001023434,_:n6f272dc75f28474ca961c0d9b60cb859xb0 | _:n6abf4c2aa073498684103757651b3df9xb0
18001033005,2,1800-103-3005 | 18001033005,_:nf334ca7bd3254d9a869cac1926525b19xb0 | _:nbbb30b6499674ac2b7e70df94244b41bxb0
18001231104,2,18001231104,_:n164a2acb7d0f41f8abb3bd89bc1b092dxb0 | _:n67a364a87fdb46b999257b5860b965c1xb0
180018076861800102768605226055583,2,"18001807686, 18001027686, 0522-6055583",_:n16057a4d5ccf465ba38824f06c7bc6c7xb0 | _:naf9f886bdab34549bea357ada047f61exb0
18002588155,2,18002588155,_:n3f3fba1f90064f75835cf3937a20edbfxb0 | _:ne655b7f22cfc47ca846eac192c1e0319xb3
1800266200108066145150,2,1800 266 2001 / 080 6614 5150,_:n1ae930c5110f4eba8537e1de254848b1xb0 | _:nbb5e158bacdb4cf7aaea03a4fba87895xb0
1800313007501515156000,2,"18003130075 , 0151-5156000",_:n4476c13128084333b53b71b36687ac55xb0 | _:nb07a27e940f74686afb142bc68465d7cxb0
18003770617,2,1.800.377.0617,_:n640974b57cc34fb2ae7453537d28429bxb0 | _:ncdd93caa5e634b5e859c849efec9455dxb0
18005213575,2,18005213575,<https://www.usdalumni.com#identity> | <https://www.usdalumni.org#identity>
1824404404,2,1824-404404,_:ndda909063d2b42209b44cd4de6a30601xb0 | _:n56dc358c3156416196f2c9ec5630bd06xb0
18339560225,2,1-833-956-0225,_:n29dfec9ff5b84e58881bbc01bceada1dxb0 | _:n5d4f77529b154b73bb4b066ba7196224xb0
18592579000,2,18592579000,_:ncebdad42a43f40269bf71f6bfb9fea12xb0 | _:n110a1e5d4994440d9c2a37144f947e3exb0
18664674278,2,1-866-467-4278,_:n6cef119c5dcc477b99d4de4b66973decxb0 | _:n37c61c70227d4cb08e238fe3ca10b224xb0
18885596763,2,1-888-559-6763,_:node1ifdmh3anx22372303 | _:node1ifdq7gngx2596292
2017617115,2,201-761-7115,_:n2337f7a2a3984d8b8585fbffeac7f55exb0 | _:n6eacf06293014553b83db535c6740529xb0
2024444448,2,Phone: 202-444-4448,_:node1ifdhe2t5x5776262 | _:node1ifdn15i8x1184136
2026515000,2,(202) 651-5000,_:nb730991707e841c98df27cd5af901454xb0 | _:node1ifdfphh0x12620717
2026874949,2,Phone: 202-687-4949,_:node1ifd0kkjix559920 | _:node1ifd0kgrvx575496
2026876473,2,Phone: 202-687-6473,_:node1iffidhuax698924 | _:node1ifffdbepx677071
2028046455,2,(202) 804-6455,_:n2f30733547f347c19a1cf1f5c6fa4422xb0 | _:node1ifdnmbo0x98908
2028853974,2,(202) 885-3974,_:n5dc53f0defd443cb87fa5a9c914af9eaxb0 | _:node1ifdmh00nx113951
2034324771,2,(203) 432-4771 | 2034324771,_:node1ifehbpvvx4383687 | _:n11b52895c0194d4f9d7fa6817ddfaa4fxb0
2046322327,2,204 - 632-2327,_:n5ddbf2e18b474bd6baf210a435c209a9xb0 | _:n9475fd9b64464a6880c8010748d9e7e3xb0
2047289520,2,2047289520 | (204) 728-9520,_:n3284df05688a4353bf5c142dc69e598cxb0 | _:n92562ea8e3364036be2cebbb2876e9aexb0
2049896500,2,204-989-6500,_:n7f1db86d79a447b699c640d83633a5ccxb0 | _:n201353ec3ec544f4a4f8bf9a6314428cxb0
2062812036,2, (206) 281-2036,_:node1iffi43u1x3278798 | _:node1iffi43u1x3278808
2065439686,2,2065439686 | (206) 543-9686,_:n4fb33689b31c43bb833d490bfdaf94a1xb0 | _:nd0f7890b292549a6b941aec0e7ad5716xb0
2077253100,2, (207) 725-3100,_:node1ife77d55x25993246 | _:node1ife77d55x25993256
2082324921,2, (208) 232-4921,_:node1ifd0kcn7x47817980 | _:node1iff0qub9x3208895
2082822701,2, (208) 282-2701,_:node1ifd0kcn7x47817990 | _:node1iff9igstx10652436
2082822714,2, (208) 282-2714,_:node1ifd0kcn7x47817988 | _:node1iff9igstx10652434
2082823281,2, (208) 282-3281,_:node1ifd0kcn7x47817984 | _:node1iff9igstx10652428
2082823470,2, (208) 282-3470,_:node1ifd0kcn7x47817992 | _:node1iff9igstx10652438
2082824686,2, (208) 282-4686,_:node1ifd0kcn7x47817986 | _:node1iff9igstx10652430
2127724864,2,212-772-4864,_:nb72f51902ef2498688beb1d5122dd583xb0 | _:n7bed32c9b52f4d90b5194b3add42e772xb0
2152047000,2,(215) 204-7000,_:node1iffv152lx1931748 | _:n2884c4825fe947568373fc6e2c95a80fxb0
2154534000,2, (215) 453-4000,_:node1ifencfsix18355139 | _:node1ifd0kgmfx742720
2224097555,2,222 409 75 55,<https://sic.gob.mx/ficha.php?table=universidad&table_id=1831> | <https://sic.gob.mx/ficha.php?table=universidad&table_id=934>
2293915001,2,(229) 391-5001,_:node1iffv15bvx4440866 | _:node1ifev9vk2x21288841
2297322171,2,(229) 732-2171,_:node1iffv15bvx4440874 | _:node1ifev9vk2x21288823
2298917000,2,(229) 891-7000,_:node1iffv15bvx4440960 | _:node1ifev9vk2x21288803
2313113167,2,(231) 311 31 67 | 231 311 31 67,<https://sic.gob.mx/ficha.php?table=universidad&table_id=941> | <https://sic.gob.mx/ficha.php?table=universidad&table_id=986>
24080331,2,24080331,_:n2ecdca87e8af4d779155e99090760767xb0 | _:nf82fe71f02b84e5ab29f50960b37a112xb0
2505615857,2,250-561-5857,_:n20bac3d988204c6fb5c598b98cc73657xb0 | _:nca19593612b944b3812cce2bdea246ffxb0
2513438200,2, (251) 343-8200,_:node1ifg4vfn0x15387735 | _:node1ifdcf2mux30584249
2513688118,2, (251) 368-8118,_:node1iff0qn5mx3142008 | _:node1ifelpqt4x3346662
2513688211,2, (251) 368-8211,_:node1iff0qn5mx3142006 | _:node1ifelpqt4x3346648
2514382816,2, (251) 438-2816,_:node1ifg4shiax8032714 | _:node1ifg4shiax8032716
2525362551,2,(252) 536-2551,_:node1ifed72kdx14333541 | _:n78f9d01e95814cf093d496ac2b735d5dxb0
2819986150,2,281-998-6150,_:n47c1874e6d284bef97b7918d566cd30fxb3 | _:n3daa9252982748718a4435bcc9c637cbxb3
3014052559,2,(301) 405-2559,_:n08d563163b824b468f876d4b0720eb7axb37 | _:n6ea4a5915cf8479aa9573132d45e33cbxb37
3034045000,2,(303) 404-5000,_:node1ifg430gkx6565505 | _:n5fdfa00ffde74572845c79d2175e352fxb0
3037536046,2,(303) 753-6046,_:ndc6fdaa880034e5f9889dbd8e4a9ca94xb0 | _:n4c26c51428934fefb173a541712f6ad6xb0
3048967098,2,(304) 896-7098,_:node1ife4ggo5x41206700 | _:node1iffuv94hx1961875
3094382181,2,(309)438-2181,_:nc2c1ac4f4ebc48729e17797d8cfc6a9cxb0 | _:nfa0cda4aa9174768b7db20b05e3d97fexb0
3103037311,2,(310) 303-7311,_:ne9b88e6274274464b34988929f470b2fxb0 | _:n7a9061666bea4aed9771292b31e3acd7xb0
3123413500,2,(312) 341-3500,_:node1iffv1drux1986715 | _:nf931dce3911e41e5a710eb1c894e01d3xb0
3138459600,2,(313) 845-9600,_:n9a6872f9630d468e90cb5a77c87cafe1xb0 | _:n1eb55a8ae2bd481fa8b6565046a9dc91xb0
3145317925,2, (314) 531-7925,_:node1ifflg8t6x816170 | _:node1iffoic1sx765664
3149355500,2, (314) 935-5500,_:node1ifflg8t6x816166 | _:node1ifflg8t6x816172
3156846000,2,(315) 684-6000,_:node1ifg57rg9x6737452 | _:ncc608892370d479abf8f2af87ebd3773xb0
3157925400,2,(315) 792-5400,_:n1c7a221b8b414d0bbfe194ffb48297d3xb0 | _:node1ifg57rg9x6737446
3158660300,2,(315) 866-0300,_:n8fe4e45cd5c249ee8b42d10f2a50cfaaxb0 | _:node1ifg57rg9x6737401
3172745555,2,(317) 274-5555 | 317-274-5555,_:node1iffv0v6fx9462633 | _:node1iffm9ci4x4531869
3192326980,2,319-232-6980,_:n85929438b8e74c599e85c38624011ce1xb0 | _:n0fad30b0e73547e5812a5a3f88e7e3e7xb0
3216748030,2,3216748030 | 321-674-8030,_:naf1d33e9fadb46ea988906774e8b3f78xb0 | _:n18ec967816b94c43baed02c723aa80baxb0
3233433901,2,(323) 343-3901,_:nd9212e8745d0477fac126a0fc9a8416bxb0 | _:na53ddf9f63a64c7cba6b78a6753f1403xb0
3256410798,2, (325) 641-0798,_:node1ifeh885hx15642049 | _:node1ifefhj0bx18501688
3256435987,2, (325) 643-5987,_:node1iff9igstx3326578 | _:node1ifeh885hx15642053
3256498017,2, (325) 649-8017,_:node1ifenc694x743572 | _:node1ifeh885hx15642081
3256498025,2, (325) 649-8025,_:node1ifenc694x743598 | _:node1ifenc6gjx779188
3256498044,2, (325) 649-8044,_:node1ifenc694x743574 | _:node1ifeh885hx15642057
3256498045,2, (325) 649-8045,_:node1ifenc694x743562 | _:node1ifeh885hx15642045
3256498054,2, (325) 649-8054,_:node1ifenc694x743590 | _:node1ifefhj0bx18501686
3256498100,2, (325) 649-8100,_:node1ifenc694x743570 | _:node1ifeh885hx15642047
3256498111,2, (325) 649-8111,_:node1ifenc694x743568 | _:node1ifenc6gjx779198
3256498309,2, (325) 649-8309,_:node1ifenc694x743588 | _:node1ifenc6gjx779186
3256498318,2, (325) 649-8318,_:node1ifenc694x743592 | _:node1ifeh885hx15642075
3256498400,2, (325) 649-8400,_:node1ifenc694x743580 | _:node1ifenc6gjx779192
3256498500,2, (325) 649-8500,_:node1ifenc694x743582 | _:node1ifenc6gjx779180
3256498602,2, (325) 649-8602,_:node1ifenc694x743564 | _:node1ifeh885hx15642083
3256498606,2, (325) 649-8606,_:node1ifenc694x743584 | _:node1ife5buqmx16151214
3256498607,2, (325) 649-8607,_:node1ifenc694x743594 | _:node1ifeh885hx15642067
3256498956,2, (325) 649-8956,_:node1ifenc6gjx779170 | _:node1ifenc6gjx779194
3303853805,2,(330) 385-3805,_:n51509d1e7d254428bfd87f80a31f7951xb0 | _:n8be94e375bf34c15a2c24ed06f42f86dxb0
3348444060,2,(334) 844-4060,_:n08d563163b824b468f876d4b0720eb7axb17 | _:n6ea4a5915cf8479aa9573132d45e33cbxb17
3380000863,2,33 8000 0863 |  (33) 8000 0863,<https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=663> | <https://sic.gob.mx/ficha.php?table=universidad&table_id=495>
3528735800,2, (352) 873-5800,_:node1iff9imbcx7940695 | _:node1iff9imbcx7940713
3528735810,2, (352) 873-5810,_:node1iff9imbcx7940678 | _:node1iff9imbcx7940685
3528735815,2, (352) 873-5815,_:node1iff9imbcx7940681 | _:node1iff9imbcx7940697
3528735835,2, (352) 873-5835,_:node1iff9imbcx7940689 | _:node1iff9imbcx7940703
3615935372,2,(361) 593-5372,_:n3b26e296e0834d47977cd3de503b8ee3xb0 | _:n108ccb3f1c3c4181a7f69153616ee4cbxb0
3618252601,2, (361) 825-2601,_:node1iffa3iq1x5674285 | _:node1ifdmh1qdx792525
36502855,2,36502855 |  36502855 ,_:node1ifenc86nx17899676 | _:node1ifeu927ix495157
3862551707,2, (386) 255-1707,_:node1ifd6t6h2x20394237 | _:node1ifd4r8bax30115107
3996100039961001,2,3996-1000 / 3996-1001,_:node1ife5d7pux20016941 | _:node1ife678ubx17906360
4012326000,2,(401) 232-6000,_:node1ifg8ag9sx4253729 | _:n67bfcc20ceae4ee28a76a85e5add677axb0
4015981000,2,(401) 598-1000,_:node1ifg8ag9sx4253731 | _:ne43597877f6f411682f480a68b0dcd55xb0
4024862525,2, (402) 486-2525,_:node1iff0qrpex5671168 | _:node1iff0qnbtx35036615
4044132000,2,(404) 413-2000,_:node1iffv15bvx4440940 | _:node1ifev9vk2x21288833
4046812800,2,(404) 681-2800,_:node1iffv15bvx4440958 | _:node1ifev9vk2x21288839
4053252151,2,(405) 325-2151,_:naf6f9fe446c349059bef288674a37ea1xb0 | _:n8b89254582e14dc39f8c6fb96c1ef724xb0
4056913800,2,(405) 691-3800,_:node1ifg58ccvx1843661 | _:node1iff0qr8ax11611809
4057337311,2,(405) 733-7311,_:node1ifg58ccvx1843692 | _:node1iff0qr8ax11611786
4058785100,2,(405) 878-5100,_:node1ifg58ccvx1843702 | _:node1iff0qr8ax11611794
4059742000,2,(405) 974-2000,_:node1ifg58ccvx1843715 | _:node1iff0qr8ax11611790
4104552624,2,(410)-455-2624,_:n75bae59ad8254eddbc7b4bf6c15ecc31xb0 | _:n565c27a44561472aae70d4e48b0c8f97xb0
4123966113,2,412-396-6113,_:n22f4ea0fe03e49ca8af08eef06b6c974xb0 | _:ncfc4764c210541dc843e7c64dde1b959xb0
4126247488,2,(412) 624-7488 ,_:ne31bc83d83a24e6180764cb888372192xb0 | _:n85a2afc1991146f588a565ca8c11ca9cxb0
4135450111,2,413-545-0111 | (413) 545-0111,_:n79d16479bec14694b27ad4392e2485d1xb0 | _:node1ifernim9x24217447
4154226563,2,(415)422-6563 | (415) 422-6563,_:n1716d0a468d04908a4d23eb8fef9dfbdxb0 | _:nbf53c1b2bd5b44abaee6610ffbe487f2xb0
41611000,2,41611000,_:n5197ea029a4c4d1ca633eb7388d5957dxb0 | _:n91e8ca453ad24bd28c99a95b7fe601ecxb0
4195308309,2, (419) 530-8309,_:node1ife4g2dpx10520465 | _:node1ife5c68vx9045431
4234254111,2,(423) 425-4111,_:node1ifg2vpt9x9249362 | _:node1iff554tux6553336
4234391000,2,(423) 439-1000,_:node1ifg2vpt9x9249310 | _:node1iff554tux6553342
4236367300,2,(423) 636-7300,_:node1ifg2vpt9x9249370 | _:ne14001fac52641519b4c16595b6747e3xb0
4237457504,2,(423) 745-7504,_:node1ifg2vpt9x9249360 | _:node1iff554tux6553346
4347972222,2,(434) 797-2222,_:node1ifg4tc91x4195856 | _:nc645ce8aac974449b37d5b6bd3491292xb0
4349240311,2,(434) 924-0311 | 4349240311,_:node1ifg4tc91x4195940 | _:ne558a3af0d4c4f1da31c613ce30ac852xb0
4355867700,2,(435) 586-7700,_:node1ifebf7f9x19315307 | _:node1iffv1857x21695289
4401162506070,2,4401162506070,_:n5727e8d8b70d45a59908c4a3aeacaa01xb0 | _:n7d297a466aee4ec7bce3c154fd171ebcxb0
4401224272000,2,4401224272000,_:n77b0b5dddb994b5c909c042b5672d758xb0 | _:na56faa61406643819007759040b2886fxb0
4401234400400,2,4401234400400,_:n61d45622a472450da227154863b685c1xb0 | _:n69540e4e9df149c5a08ce7aba0ec2055xb0
4401234758540,2,4401234758540,_:n899801c1128048239bab1fc3b21b5d93xb0 | _:ne32a618daeb64cf2bfc56bdbe0a14f2cxb0
440152465201,2,440152465201 | 44 (0)1524 65201,_:n542dc58e2d5f4726bb4b21998d8260fbxb0 | _:na6f8c1be58894a78808c44ba3a55fb8cxb0
4401612476969,2,4401612476969,_:nca4e3bf3092f4e59b0bc670c021a348fxb0 | _:n50ccba601b7243a1b9274a2af740fb51xb0
4402920874000,2,4402920874000,_:n2a63739f24264c538d09ac43cc0c7e5bxb0 | _:n5655bac87e564070a1b5be77507e1475xb0
441132431751,2,441132431751,_:ndacae02f09664b139539f652c1ea179fxb0 | _:n3e5caa9b8f4e4db783223705d678e915xb0
442075914300,2,44 20 7591 4300,_:node1iffh0e7cx4972921 | _:node1iff6qc2dx2373356
442077228183,2,44 20 7722 8183,_:node1iff8sop0x7180171 | _:node1ifd7fso7x2248916
468162000,2,468162000,_:n22aada682e5542459aa263ee5db6eea9xb0 | _:nd4b14e7a55b645199d5f621e9935fa20xb0
4782953692,2, (478) 295-3692,_:node1iff48mv8x3301518 | _:node1ifd34avnx3108735
4783012700,2,(478) 301-2700,_:node1iffv15bvx4440954 | _:node1ifev9vk2x21288821
4784452770,2,(478) 445-2770,_:node1iffv15bvx4440922 | _:node1ifev9vk2x21288797
4784454577,2, (478) 445-4577,_:node1ife1tv9vx3118682 | _:node1ife1tv9vx3118684
4784455531,2, (478) 445-5531,_:node1ifg8384dx780706 | _:node1iff48mv8x3301528
4784529815,2, (478) 452-9815,_:node1iff48mv8x3301516 | _:node1ifd34avnx3108733
4784771110,2,(478) 477-1110,_:node1iffv15bvx4441010 | _:nf025916d022b49bdb965bf87a947a151xb0
4785532050,2,(478) 553-2050,_:node1iffv15bvx4440964 | _:node1ifev9vk2x21288817
4787573400,2,(478) 757-3400,_:node1iffv15bvx4440894 | _:node1ifev9vk2x21288811
4804236000,2,(480) 423-6000,_:node1iffv1drux1928114 | _:node1iff0qsf3x11626400
4804617000,2,(480) 461-7000,_:node1iffv1drux1928098 | _:node1iff0qsf3x11626394
4807327000,2,(480) 732-7000,_:node1iffv1drux1928082 | _:node1iff0qsf3x11626386
48096577887788,2,(480) 965-7788 x7788,_:n5ae7f0ff5f6f49dfae8442807a47e734xb0 | _:n7119ed0f34a24c7da81465794d907d96xb0
4930209370333,2,4930209370333,_:n7d3108954fa646b7b1ac83d96c27903bxb0 | _:n247aebbe48204bb2aa58518acf1c5ec3xb0
49691540080,2,49 69 154008-0 | 49691540080,_:nd31b9ad1129f49f18af55b20171feb87xb0 | _:n8a1b1e2258474c988a844f784a4ba2bbxb0
498921800,2,498921800,_:n7ce5a9af13c947168769050efb167e80xb0 | _:nd5f44d4a414c496da02369e397f434cbxb0
498928925848,2,498928925848,_:nb20b27bca0ce4aa2a73b49114418b189xb0 | _:n9a9dda4d95b3463bba2a1cc821f18c9cxb0
5014505000,2,(501) 450-5000,_:n3dd224a38f3648ca81ee779ef02cd15axb0 | _:n4d852185b0cd415793baac561021c92dxb0
5033995000,2,(503) 399-5000,_:node1iffv12hbx4467646 | _:n6de4164fcf5c4b7f96fc2adac3e180a7xb0
5035546123,2,503-554-6123,_:node1iffdmg0ex1935522 | _:node1iffv109ix16601725
5042786467,2, (504) 278-6467 | (504) 278-6467,_:node1ifebqnugx5829580 | _:n0126f85007a4447ebe6d9d53c416c93fxb0
5093351446,2, 509 335-1446,_:n4a189cee8dde4072b6a22f0ae71833c2xb3 | _:n547cb8bf121e4db08654e427ef08e938xb0
5106426000,2,(510) 642-6000,_:node1ifd6t5j6x22477850 | _:node1iff0qqftx17310900
5124757391,2,512-475-7391,_:nbbf1bd656c3f4c1db9e751cb420b3013xb0 | _:n458a35e8ea5e4f1c82d5c7c08b4ad69cxb3
5137455600,2,(513) 745-5600,_:node1ifec7nvvx16744267 | _:node1iff3jbcfx11590460
5143437076,2,514 343-7076,_:n0e610a61a7a4427fa3cb6e619f281149xb3 | _:nf974ec616b374bd39415ac40ebac6373xb0
5166861316,2,516.686.1316,_:n04b0f8a1a9004553afc4e6e293c4e0e1xb3 | _:n67cfa4e110064104820e6050cbbaa15dxb0
5173531720,2,(517) 353-1720,_:nf9678c1d800648a6aac6bf111c158bbbxb0 | _:nfafcaf5fb68848028d77350c6dcb4ae1xb0
5184423300,2,(518) 442-3300,_:node1ifg57rg9x6737525 | <https://www.albany.com/business/university-at-albany-8586/#m2-business>
5184648500,2,(518) 464-8500,_:node1ifg57rg9x6737385 | <https://www.albany.com/business/excelsior-college-6648/#m2-business>
5186319910,2,(518) 631-9910 | 518-631-9910,<https://www.albany.com/business/clarkson-university-capital-region-campus-23101/#m2-business> | _:nd183afd0a8a446a7a2427a186e0ca4cbxb0
5187623622,2,(518) 762-3622,_:node1ifg57rg9x6737393 | _:nabdb0e63e31f49a39bcc1216ddbdfaf4xb0
5187832300,2,(518) 783-2300,_:node1ifg57rg9x6737505 | <https://www.albany.com/business/siena-college-8363/#m2-business>
5202064500,2,(520) 206-4500,_:node1iffv1drux1928110 | _:node1iff0qsf3x11626396
5204945444,2,(520) 494-5444,_:node1iffv1drux1928080 | _:node1iff0qsf3x11626384
5205150500,2,(520) 515-0500,_:node1iffv1drux1928084 | _:node1iff0qsf3x11626402
5403752500,2,(540) 375-2500,_:node1ifg4tc91x4195920 | _:n71f4ffe920cc4e5aaeeb8453a69ff7b7xb0
5405687031,2,(540) 568-7031,_:n08d563163b824b468f876d4b0720eb7axb22 | _:n6ea4a5915cf8479aa9573132d45e33cbxb22
5414633000,2,(541) 463-3000,_:node1iffv12hbx4467656 | _:n0acbc6dcfe7744739b543104f5bc2f27xb0
5488895574,2,548 889 5574,_:n7061b14954934dddb1d48ca0fc728020xb0 | _:n414ed00387564857ad09ba514d9ae9c1xb0
5511157000,2,55 1115 7000,<https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=495> | <https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=928>
5541550000,2,(55)\t4155 0000 | (55) 4155 0000,<https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=1052> | <https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=845>
5555328904,2,55 5532 8904,<https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=249> | <https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=250>
5559863497118,2,55 5986 3497 ext. 118 | 55 59 86 34 97 ext. 118 ,<https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=931> | <https://sic.gob.mx/ficha.php?table=universidad&table_id=1163>
5596881731,2, (559) 688-1731,_:node1ifduaagmx735584 | _:node1iffsd6tjx769758
5612973002,2,561-297-3002,_:node1ife348qpx4250896 | _:node1ife5c7ulx153167
5618032000,2,(561) 803-2000,_:node1iffkpkftx2454180 | _:node1iffgg37tx2555024
5629787620,2,(56 2) 978 7620,_:node1ifdgf12ax3050995 | _:node1ifencfsix60842907
5688257444,2,5688257444,_:nbf2d266dac1545dc8cfad807a7f12cadxb0 | _:n7e2faef0bc1a445a9e3e2f0c48b0b62axb0
5706752171,2,(570) 675-2171 | 570-675-2171,_:node1iffv152lx1931715 | _:n355c2d34e5d34d4d9ae9e18027c72fb7xb0
5742844000,2,(574) 284-4000 | 574-284-4000,_:node1iffv0v6fx9462661 | _:n0c80adc6fd1d40c8a54663f8f7dd20cbxb0
5745204872,2,(574) 520-4872 | 574-520-4872,_:node1iffv0v6fx9462635 | _:node1iffm9ci4x4531881
5746315000,2,(574) 631-5000 | 574-631-5000,_:node1iffv0v6fx9462675 | _:n666a629ae2924e6193950212e836f7c1xb0
5803328000,2,(580) 332-8000,_:node1ifg58ccvx1843653 | _:node1iff0qr8ax11611800
5803492611,2,(580) 349-2611,_:node1ifg58ccvx1843680 | _:node1iff0qr8ax11611798
5806286200,2,(580) 628-6200,_:node1ifg58ccvx1843669 | _:node1iff0qr8ax11611784
5807452000,2,(580) 745-2000,_:node1ifg58ccvx1843696 | _:node1iff0qr8ax11611778
5807726611,2,(580) 772-6611,_:node1ifg58ccvx1843700 | _:node1iff0qr8ax11611811
5852753221,2,(585) 275-3221,_:n3323c07474e44218b7e3a3ad39c25644xb0 | _:node1ifg57rg9x6737585
5853952361,2,(585) 395-2361,_:node1ifg57rg9x6737537 | _:n36bebc016e62406eaec36adec1cb45baxb0
58547522298662603950,2,585-475-2229;866-260-3950,_:n9930ad2bf8fe4e28922f036bd3f75e91xb0 | _:nf11b7698dabb4049a8535efe8cc30982xb0
6022642492,2,(602) 264-2492,_:node1iffv1drux1928108 | _:node1iff0qsf3x11626388
6023711188,2,(602) 371-1188,_:node1iffv1drux1928104 | _:node1iff0qsf3x11626404
6027876500,2,(602) 787-6500,_:node1iffv1drux1928106 | _:node1iff0qsf3x11626406
6045275650,2,6045275650 | 604 527 5650,_:nc366bbf88d964f9ebeae2bd7aae41ea5xb0 | _:ne5019433488042be8f4ba8234f782c30xb3
6052700005,2,605-270-0005,_:n28c360b07dd843dd8a570513dd9b98b0xb0 | _:n7cecc08f49c648189de7c26fa4f15b58xb0
6056586140,2,605-658-6140,_:n1cfc409ebd47460eb7655ba3b5e46051xb0 | _:nea8af723ec5a4046add15ef7633bfaa6xb0
6077532011,2,(607) 753-2011,_:node1ifg57rg9x6737539 | _:n392fa5ab2936462b8713655cc680743fxb0
6092583060,2,6092583060 | 609-258-3060,_:n7855bae5ff98494b8373a8c3c5c8a134xb0 | _:n101c0a644b06492ab6f00a2d16a5a935xb0
